"id","p","ic","ty","cs","d","f","t","l","date","dl","r"
"southeastasia_HD_ID_TTL292909714739248","106.650312-6.22449","6","3","0","stationary traffic","Jalan Jalur Sutera Boulevard","Jalan Tol Jakarta - Tangerang / Jalan Rasuna Said","300","16-13-1532164400","323",NA
"southeastasia_HD_ID_TTL292965116377738","106.592263-6.222138","6","3","0","stationary traffic","Jalan Kecubung","Karang Tengah [11]","7570","16-13-1532164400","2438","AH2"
"southeastasia_HD_ID_TTL292909714342458","106.64637-6.221643","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Gang Nangka","260","16-13-1532164400","199",NA
"southeastasia_HD_ID_TTL292882014259360","106.616173-6.217383","6","2","0","stationary traffic","Jalan Palem Raja Raya","Jalan Teuku Umar","1110","16-13-1532164400","515",NA
"southeastasia_HD_ID_TTL292909714572976","106.650348-6.206388","6","2","0","queuing traffic","Jalan Taman Banjar Wijaya Boulevard","Jalan Kyai Maja / Jalan Jalur Sutera Barat","1810","16-13-1532164400","574",NA
"southeastasia_HD_ID_TTL292891247027346","106.628924-6.202241","6","2","0","queuing traffic","Jalan Pahlawan Kemerdekaan","Jalan Gading Serpong Bulevar","2940","16-13-1532164400","827",NA
"southeastasia_HD_ID_TTL292882014476838","106.621235-6.203452","6","1","0","slow traffic","Jalan Teuku Umar","Jalan Kavling Pemda","830","16-13-1532164400","138",NA
"southeastasia_HD_ID_TTR292863547814448","106.598453-6.206484","8","4","0","closed","Jalan Danau Singkarak / Jalan Kutai","Jalan Prabu Siliwangi","110","16-15-1532164522",NA,NA
"southeastasia_HD_ID_TTR292872781504064","106.606054-6.202527","8","4","0","closed","Jalan Dipatiunus / Jalan Pandawa","Jalan Prambanan Raya / Jalan Baja","130","16-15-1532164522",NA,NA
"southeastasia_HD_ID_TTR292909714432304","106.647538-6.22176","8","4","0","closed","Jalan Tol Jakarta - Tangerang / Jalan Rasuna Said","Jalan Jalur Sutera Boulevard","1040","16-15-1532164522",NA,NA
"southeastasia_HD_ID_TTL292882012070592","106.646953-6.25851","6","2","0","queuing traffic","Jalan Haji Abdullah","Jalan Raya Serpong","540","16-15-1532164522","173",NA
"southeastasia_HD_ID_TTL292891247270558","106.645752-6.23982","6","2","0","queuing traffic","Jalan Bhayangkara","Jalan Gading Serpong Bulevar","1170","16-15-1532164522","445",NA
"southeastasia_HD_ID_TTL292872780531234","106.6168-6.223327","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Jalan Bumi Kelapa Indah","1060","16-15-1532164522","1143",NA
"southeastasia_HD_ID_TTL292872780390560","106.615768-6.224024","6","2","0","stationary traffic","Karawaci [21]","Karawaci [21]","590","16-15-1532164522","158",NA
"southeastasia_HD_ID_TTL292891247385776","106.630208-6.225594","6","3","0","queuing traffic","Pakulonan Barat","Jalan Raya Serpong","640","16-15-1532164522","272",NA
"southeastasia_HD_ID_TTL292872780300837","106.615047-6.22553","6","2","0","queuing traffic","Jalan Diponegoro","Jalan Tol Jakarta - Tangerang","380","16-15-1532164522","134",NA
"southeastasia_HD_ID_TTL292909714739248","106.650312-6.22449","6","3","0","stationary traffic","Jalan Jalur Sutera Boulevard","Jalan Tol Jakarta - Tangerang / Jalan Rasuna Said","460","16-15-1532164522","494",NA
"southeastasia_HD_ID_TTL292891247488020","106.636358-6.220992","6","2","0","queuing traffic","Tangerang [18]","Jalan Raya Serpong","340","16-15-1532164522","114",NA
"southeastasia_HD_ID_TTL292965116377738","106.592263-6.222138","6","3","0","stationary traffic","Jalan Tol Tangerang - Merak","Karang Tengah [11]","7690","16-15-1532164522","2477","AH2"
"southeastasia_HD_ID_TTL292909714342458","106.64637-6.221643","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Gang Nangka","260","16-15-1532164522","199",NA
"southeastasia_HD_ID_TTL292882014259360","106.618029-6.21743","6","2","0","stationary traffic","Jalan Palem Raja Raya","Jalan Kavling Pemda","430","16-15-1532164522","200",NA
"southeastasia_HD_ID_TTL292891247027346","106.628924-6.202241","6","2","0","queuing traffic","Jalan Pahlawan Kemerdekaan","Jalan Gading Serpong Bulevar","3480","16-15-1532164522","989",NA
"southeastasia_HD_ID_TTL292909714572976","106.650348-6.206388","6","2","0","queuing traffic","Jalan Taman Banjar Wijaya Boulevard","Jalan Kyai Maja / Jalan Jalur Sutera Barat","1810","16-15-1532164522","574",NA
"southeastasia_HD_ID_TTL292882014310560","106.618137-6.214649","6","2","0","queuing traffic","Jalan Palem Raja Raya","Jalan Teuku Umar","460","16-15-1532164522","122",NA
"southeastasia_HD_ID_TTL292946649152256","106.695814-6.210757","6","1","0","slow traffic","Karang Tengah [11]","Kunciran [14]","780","16-15-1532164522","38","AH2"
"southeastasia_HD_ID_TTR292863547814448","106.598453-6.206484","8","4","0","closed","Jalan Danau Singkarak / Jalan Kutai","Jalan Prabu Siliwangi","110","16-17-1532164644",NA,NA
"southeastasia_HD_ID_TTR292872781504064","106.606054-6.202527","8","4","0","closed","Jalan Dipatiunus / Jalan Pandawa","Jalan Prambanan Raya / Jalan Baja","130","16-17-1532164644",NA,NA
"southeastasia_HD_ID_TTR292909714432304","106.647538-6.22176","8","4","0","closed","Jalan Tol Jakarta - Tangerang / Jalan Rasuna Said","Jalan Jalur Sutera Boulevard","1040","16-17-1532164644",NA,NA
"southeastasia_HD_ID_TTL292882012070592","106.646953-6.25851","6","2","0","queuing traffic","Jalan Haji Abdullah","Jalan Raya Serpong","540","16-17-1532164644","173",NA
"southeastasia_HD_ID_TTL292891247270558","106.645752-6.23982","6","2","0","stationary traffic","Jalan Bhayangkara","Jalan Gading Serpong Bulevar","1170","16-17-1532164644","445",NA
"southeastasia_HD_ID_TTL292872780531234","106.6168-6.223327","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Jalan Bumi Kelapa Indah","1060","16-17-1532164644","1143",NA
"southeastasia_HD_ID_TTL292872780390560","106.615768-6.224024","6","2","0","stationary traffic","Karawaci [21]","Karawaci [21]","590","16-17-1532164644","158",NA
"southeastasia_HD_ID_TTL292891247385776","106.630208-6.225594","6","3","0","queuing traffic","Pakulonan Barat","Jalan Raya Serpong","640","16-17-1532164644","272",NA
"southeastasia_HD_ID_TTL292872780300837","106.615047-6.22553","6","2","0","queuing traffic","Jalan Diponegoro","Jalan Tol Jakarta - Tangerang","380","16-17-1532164644","134",NA
"southeastasia_HD_ID_TTL292909714739248","106.650312-6.22449","6","3","0","stationary traffic","Jalan Jalur Sutera Boulevard","Jalan Tol Jakarta - Tangerang / Jalan Rasuna Said","460","16-17-1532164644","494",NA
"southeastasia_HD_ID_TTL292891247488020","106.636358-6.220992","6","2","0","queuing traffic","Tangerang [18]","Jalan Raya Serpong","340","16-17-1532164644","114",NA
"southeastasia_HD_ID_TTL292965116377738","106.592263-6.222138","6","3","0","stationary traffic","Jalan Kecubung","Karang Tengah [11]","7360","16-17-1532164644","2370","AH2"
"southeastasia_HD_ID_TTL292909714342458","106.64637-6.221643","6","3","0","stationary traffic","Jalan Tol Jakarta - Tangerang","Gang Nangka","260","16-17-1532164644","199",NA
"southeastasia_HD_ID_TTL292882014259360","106.618029-6.21743","6","2","0","queuing traffic","Jalan Palem Raja Raya","Jalan Kavling Pemda","430","16-17-1532164644","136",NA
"southeastasia_HD_ID_TTL292891247027346","106.628924-6.202241","6","2","0","queuing traffic","Jalan Pahlawan Kemerdekaan","Jalan Gading Serpong Bulevar","3480","16-17-1532164644","989",NA
"southeastasia_HD_ID_TTL292909714572976","106.650348-6.206388","6","2","0","queuing traffic","Jalan Taman Banjar Wijaya Boulevard","Jalan Kyai Maja / Jalan Jalur Sutera Barat","1810","16-17-1532164644","574",NA
"southeastasia_HD_ID_TTL292946649152256","106.695814-6.210757","6","1","0","slow traffic","Karang Tengah [11]","Kunciran [14]","930","16-17-1532164644","48","AH2"
